Date_time,Date,Time,Temperature,Hi Temp,Low Temp,Out Hum,Dew Pt.,WindSpeed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar,Rain,Rain Rate,SolarRadiation,Solar Energy,Hi Solar Rad.,UV  Index,UV  Dose,Hi UV,Heat D-D,Cool D-D,In  Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET ,Wind Samp,Wind Tx,ISS Recept,Arc. Int.
26-01-2024 13:30,26-01-2024,13:30,30.6,30.8,30.2,51,19.3,8,ENE,4.02,22.5,NE,30.6,32.4,32.4,39.8,29.929,0,0,915,39.35,958,5.6,0.42,5.6,0,0.255,32,46,18.9,33.9,8.36,0.0707,0,702,1,100,30
26-01-2024 14:00,26-01-2024,14:00,30.3,30.7,30.3,55,20.2,8,ENE,4.02,19.3,ENE,30.3,32.7,32.7,38.8,29.913,0,0,563,24.21,954,5.6,0.42,5.6,0,0.249,32.2,46,19.1,34.2,8.35,0.0706,0.021,703,1,100,30
26-01-2024 14:30,26-01-2024,14:30,30.4,30.4,30.1,53,19.7,6.4,E,3.22,22.5,ENE,30.4,32.5,32.5,38.4,29.894,0,0,506,21.76,816,5.6,0.42,5.6,0,0.251,32.3,46,19.2,34.4,8.35,0.0705,0,702,1,100,30
26-01-2024 15:00,26-01-2024,15:00,30.9,30.9,30.4,53,20.2,9.7,ENE,4.83,19.3,E,30.9,33.3,33.3,40.8,29.885,0,0,672,28.9,737,5.6,0.42,5.6,0,0.262,32.8,45,19.3,35.2,8.15,0.0704,0.018,702,1,100,30
26-01-2024 15:30,26-01-2024,15:30,29.8,31.1,29.8,55,19.8,9.7,E,4.83,32.2,ESE,29.8,31.8,31.8,37.6,29.884,0,0,417,17.93,738,5.6,0.42,5.6,0,0.24,32.8,45,19.3,35.2,8.15,0.0704,0,703,1,100,30
26-01-2024 16:00,26-01-2024,16:00,30.6,30.7,29.8,53,19.9,8,ENE,4.02,20.9,NE,30.6,32.9,32.9,39.9,29.881,0,0,453,19.48,513,5.6,0.42,5.6,0,0.256,32.9,45,19.4,35.3,8.15,0.0703,0.014,703,1,100,30
26-01-2024 16:30,26-01-2024,16:30,30.4,30.6,30.4,57,20.9,11.3,ENE,5.63,29,ENE,30.4,33.3,33.3,40.3,29.882,0,0,383,16.47,436,5.6,0.42,5.6,0,0.251,32.9,44,19.1,35.1,8.02,0.0704,0,702,1,100,30
26-01-2024 17:00,26-01-2024,17:00,29.8,30.4,29.8,59,21,11.3,E,5.63,24.1,ENE,29.8,32.5,32.5,37.6,29.891,0,0,246,10.58,327,5.6,0.42,5.6,0,0.24,32.7,45,19.2,34.9,8.15,0.0704,0.012,703,1,100,30
26-01-2024 17:30,26-01-2024,17:30,29.2,29.8,29.2,63,21.4,11.3,E,5.63,25.7,E,29.2,31.9,31.9,32.4,29.901,0,0,128,5.5,174,5.6,0.42,5.6,0,0.226,32.6,46,19.4,34.9,8.34,0.0705,0,702,1,100,30
26-01-2024 18:00,26-01-2024,18:00,28.6,29.2,28.6,65,21.3,9.7,E,4.83,24.1,E,28.6,31,31,30.4,29.907,0,0,47,2.02,84,2,0.15,5.6,0,0.213,32.4,46,19.3,34.6,8.34,0.0705,0.005,703,1,100,30
26-01-2024 18:30,26-01-2024,18:30,27.8,28.6,27.8,68,21.3,9.7,E,4.83,20.9,ENE,27.8,29.9,29.9,28.9,29.912,0,0,5,0.22,18,0,0,0,0,0.197,32.2,47,19.4,34.4,8.45,0.0706,0,702,1,100,30
26-01-2024 19:00,26-01-2024,19:00,27.1,27.8,27.1,71,21.4,8,E,4.02,17.7,E,27.1,29.1,29.1,27.9,29.923,0,0,0,0,0,0,0,0,0,0.183,32.1,48,19.7,34.4,8.66,0.0706,0.002,702,1,100,30
26-01-2024 19:30,26-01-2024,19:30,26.4,27.1,26.4,73,21.2,6.4,E,3.22,14.5,E,26.4,28.1,28.1,27,29.934,0,0,0,0,0,0,0,0,0,0.169,31.9,48,19.6,34.3,8.66,0.0707,0,703,1,100,30
26-01-2024 20:00,26-01-2024,20:00,25.8,26.4,25.8,75,21,6.4,E,3.22,14.5,E,25.8,27.3,27.3,26.2,29.952,0,0,0,0,0,0,0,0,0,0.155,31.9,48,19.5,34.2,8.66,0.0707,0.002,702,1,100,30
26-01-2024 20:30,26-01-2024,20:30,25.2,25.8,25.2,77,20.8,6.4,E,3.22,14.5,E,25.2,26.7,26.7,25.6,29.964,0,0,0,0,0,0,0,0,0,0.142,31.8,49,19.8,34.3,8.85,0.0708,0,703,1,100,30
26-01-2024 21:00,26-01-2024,21:00,24.8,25.2,24.8,80,21.1,6.4,E,3.22,16.1,E,24.8,26.5,26.5,25.4,29.974,0,0,0,0,0,0,0,0,0,0.135,31.8,49,19.7,34.2,8.85,0.0708,0.002,702,1,100,30
26-01-2024 21:30,26-01-2024,21:30,24.4,24.8,24.4,82,21.1,6.4,E,3.22,14.5,ESE,24.4,26.1,26.1,24.9,29.977,0,0,0,0,0,0,0,0,0,0.126,31.7,50,20,34.3,9.05,0.0708,0,703,1,100,30
26-01-2024 22:00,26-01-2024,22:00,24.1,24.4,24.1,83,21,6.4,E,3.22,12.9,E,24.1,25.7,25.7,24.6,29.978,0,0,0,0,0,0,0,0,0,0.12,31.7,50,20,34.3,9.05,0.0708,0.001,702,1,100,30
26-01-2024 22:30,26-01-2024,22:30,23.8,24.1,23.8,85,21.1,6.4,E,3.22,14.5,E,23.8,25.3,25.3,24.2,29.984,0,0,0,0,0,0,0,0,0,0.113,31.7,50,20,34.3,9.05,0.0708,0,702,1,100,30
26-01-2024 23:00,26-01-2024,23:00,23.7,23.8,23.7,84,20.8,6.4,E,3.22,16.1,E,23.7,25.1,25.1,23.9,29.979,0,0,0,0,0,0,0,0,0,0.111,31.6,51,20.2,34.3,9.17,0.0708,0.001,703,1,100,30
26-01-2024 23:30,26-01-2024,23:30,23.3,23.7,23.3,85,20.7,4.8,E,2.41,12.9,E,23.3,24.6,24.6,23.4,29.977,0,0,0,0,0,0,0,0,0,0.104,31.6,51,20.2,34.3,9.17,0.0708,0,702,1,100,30
27-01-2024 00:00,27-01-2024,00:00,23.1,23.3,23.1,86,20.6,3.2,E,1.61,6.4,E,23.1,24.3,24.3,23.1,29.977,0,0,0,0,0,0,0,0,0,0.098,31.6,51,20.2,34.2,9.17,0.0708,0.001,703,1,100,30
27-01-2024 00:30,27-01-2024,00:30,22.9,23.1,22.9,86,20.5,1.6,E,0.8,6.4,E,22.9,24.2,24.2,23,29.981,0,0,0,0,0,0,0,0,0,0.096,31.6,51,20.2,34.2,9.17,0.0708,0,701,1,100,30
27-01-2024 01:00,27-01-2024,01:00,23,23,22.9,86,20.5,1.6,E,0.8,6.4,E,23,24.2,24.2,23.1,29.981,0,0,0,0,0,0,0,0,0,0.097,31.5,51,20.1,34.1,9.18,0.0708,0.001,703,1,100,30
27-01-2024 01:30,27-01-2024,01:30,22.9,23.1,22.9,86,20.5,1.6,E,0.8,6.4,E,22.9,24.2,24.2,23,29.97,0,0,0,0,0,0,0,0,0,0.096,31.5,52,20.5,34.3,9.35,0.0708,0,702,1,100,30
27-01-2024 02:00,27-01-2024,02:00,22.8,22.9,22.8,86,20.4,1.6,E,0.8,6.4,E,22.8,24.1,24.1,22.9,29.964,0,0,0,0,0,0,0,0,0,0.094,31.4,52,20.4,34.2,9.35,0.0708,0.001,703,1,100,30
27-01-2024 02:30,27-01-2024,02:30,22.7,22.8,22.7,86,20.2,3.2,E,1.61,8,E,22.7,23.8,23.8,22.7,29.954,0,0,0,0,0,0,0,0,0,0.09,31.4,52,20.4,34.2,9.35,0.0708,0,702,1,100,30
27-01-2024 03:00,27-01-2024,03:00,22.7,22.7,22.6,86,20.2,3.2,E,1.61,8,E,22.7,23.8,23.8,22.7,29.948,0,0,0,0,0,0,0,0,0,0.09,31.4,52,20.3,34,9.35,0.0708,0.001,703,1,100,30
27-01-2024 03:30,27-01-2024,03:30,22.6,22.7,22.6,86,20.1,1.6,E,0.8,6.4,E,22.6,23.8,23.8,22.6,29.943,0,0,0,0,0,0,0,0,0,0.089,31.3,52,20.2,33.8,9.35,0.0708,0,702,1,100,30
27-01-2024 04:00,27-01-2024,04:00,22.6,22.6,22.6,86,20.1,1.6,E,0.8,3.2,E,22.6,23.7,23.7,22.6,29.94,0,0,0,0,0,0,0,0,0,0.088,31.3,52,20.2,33.8,9.35,0.0708,0.001,702,1,100,30
27-01-2024 04:30,27-01-2024,04:30,22.4,22.6,22.4,86,20,1.6,E,0.8,6.4,E,22.4,23.6,23.6,22.3,29.945,0,0,0,0,0,0,0,0,0,0.086,31.2,52,20.2,33.6,9.35,0.0708,0,703,1,100,30
27-01-2024 05:00,27-01-2024,05:00,22.6,22.6,22.4,86,20.1,3.2,E,1.61,8,E,22.6,23.7,23.7,22.6,29.95,0,0,0,0,0,0,0,0,0,0.088,31.1,52,20.1,33.4,9.35,0.0709,0.001,702,1,100,30
27-01-2024 05:30,27-01-2024,05:30,22.6,22.6,22.6,86,20.1,3.2,E,1.61,8,E,22.6,23.8,23.8,22.6,29.961,0,0,0,0,0,0,0,0,0,0.089,31.1,52,20,33.3,9.35,0.0709,0,703,1,100,30
27-01-2024 06:00,27-01-2024,06:00,22.5,22.7,22.5,87,20.2,3.2,E,1.61,8,E,22.5,23.7,23.7,22.5,29.968,0,0,0,0,0,0,0,0,0,0.087,31,53,20.3,33.4,9.49,0.0709,0.001,702,1,100,30
27-01-2024 06:30,27-01-2024,06:30,22.4,22.5,22.4,87,20.2,3.2,E,1.61,9.7,E,22.4,23.6,23.6,22.4,29.975,0,0,0,0,0,0,0,0,0,0.086,30.9,53,20.2,33.3,9.5,0.0709,0,703,1,100,30
27-01-2024 07:00,27-01-2024,07:00,22.5,22.5,22.4,87,20.2,3.2,E,1.61,8,E,22.5,23.7,23.7,22.6,29.978,0,0,10,0.43,26,0,0,0,0,0.087,30.9,53,20.2,33.3,9.5,0.071,0,702,1,100,30
27-01-2024 07:30,27-01-2024,07:30,22.7,22.8,22.4,86,20.3,3.2,E,1.61,9.7,E,22.7,23.9,23.9,24.8,29.99,0,0,57,2.45,88,2.9,0.22,5.7,0,0.091,30.9,53,20.2,33.3,9.5,0.071,0,703,1,100,30
27-01-2024 08:00,27-01-2024,08:00,23.5,23.5,22.8,86,21,3.2,E,1.61,9.7,E,23.5,24.9,24.9,27.6,30.006,0,0,149,6.41,223,5.7,0.43,5.7,0,0.108,30.9,53,20.2,33.3,9.5,0.071,0.003,702,1,100,30
27-01-2024 08:30,27-01-2024,08:30,24.6,24.6,23.5,84,21.7,4.8,ENE,2.41,12.9,NNE,24.6,26.3,26.3,30.8,30.02,0,0,276,11.87,330,5.7,0.43,5.7,0,0.13,31,53,20.3,33.4,9.49,0.071,0,703,1,100,30
27-01-2024 09:00,27-01-2024,09:00,25.5,25.5,24.6,82,22.2,8,NE,4.02,16.1,N,25.5,27.5,27.5,32.9,30.024,0,0,387,16.64,446,5.7,0.43,5.7,0,0.149,31.1,53,20.4,33.6,9.49,0.071,0.009,702,1,100,30
27-01-2024 09:30,27-01-2024,09:30,26.3,26.3,25.6,78,22.1,8,NE,4.02,19.3,NE,26.3,28.3,28.3,34.1,30.022,0,0,452,19.44,559,5.7,0.43,5.7,0,0.166,31.3,53,20.6,33.9,9.48,0.0709,0,702,1,100,30
27-01-2024 10:00,27-01-2024,10:00,26.9,26.9,26.3,76,22.3,8,NE,4.02,20.9,NNE,26.9,29.2,29.2,35.3,30.016,0,0,543,23.35,693,5.6,0.42,5.7,0,0.178,31.4,53,20.7,34.2,9.48,0.0709,0.013,703,1,100,30
27-01-2024 10:30,27-01-2024,10:30,27.4,27.4,26.8,73,22.2,6.4,ENE,3.22,16.1,N,27.4,29.9,29.9,35.6,30.012,0,0,500,21.5,870,5.6,0.42,5.6,0,0.19,31.4,53,20.7,34.3,9.48,0.0709,0,702,1,100,30
27-01-2024 11:00,27-01-2024,11:00,27.6,27.7,27.2,72,22.1,8,NE,4.02,20.9,E,27.6,30,30,34.9,30.002,0,0,431,18.54,907,5.6,0.42,5.6,0,0.192,31.5,53,20.8,34.4,9.48,0.0708,0.014,703,1,100,30
27-01-2024 11:30,27-01-2024,11:30,27.8,27.9,27.6,70,21.9,8,ENE,4.02,17.7,NE,27.8,30.3,30.3,35.2,29.981,0,0,443,19.05,879,5.6,0.42,5.6,0,0.198,31.6,52,20.5,34.4,9.35,0.0708,0,702,1,100,30
27-01-2024 12:00,27-01-2024,12:00,28.8,28.8,27.8,67,22.1,8,NE,4.02,17.7,NE,28.8,32,32,38,29.958,0,0,827,35.57,1016,5.6,0.42,5.6,0,0.219,31.6,52,20.6,34.6,9.35,0.0707,0.018,703,1,100,30
27-01-2024 12:30,27-01-2024,12:30,29.7,29.7,28.8,61,21.3,9.7,ENE,4.83,29,ENE,29.7,32.6,32.6,39.1,29.943,0,0,887,38.15,1020,5.6,0.42,5.6,0,0.236,31.7,51,20.3,34.6,9.17,0.0707,0,702,1,100,30
27-01-2024 13:00,27-01-2024,13:00,30.1,30.1,29.4,60,21.5,9.7,ENE,4.83,22.5,ENE,30.1,33.3,33.3,39.3,29.927,0,0,801,34.45,997,5.6,0.42,5.6,0,0.245,31.8,51,20.4,34.7,9.16,0.0706,0.023,703,1,100,30
27-01-2024 13:30,27-01-2024,13:30,30.3,30.3,29.9,59,21.4,9.7,ENE,4.83,24.1,ENE,30.3,33.6,33.6,40.5,29.91,0,0,853,36.68,939,5.6,0.42,5.6,0,0.25,32,50,20.3,34.7,9.05,0.0705,0,702,1,100,30
27-01-2024 14:00,27-01-2024,14:00,30.5,30.5,30.2,58,21.3,8,ENE,4.02,22.5,E,30.5,33.7,33.7,40.1,29.893,0,0,734,31.57,942,5.6,0.42,5.6,0,0.253,32.1,49,20.1,34.7,8.85,0.0705,0.022,703,1,100,30
27-01-2024 14:30,27-01-2024,14:30,30.6,30.8,30.4,55,20.5,8,E,4.02,25.7,ESE,30.6,33.2,33.2,40.1,29.878,0,0,705,30.32,851,5.6,0.42,5.6,0,0.255,32.4,48,20,35,8.64,0.0704,0,702,1,100,30
27-01-2024 15:00,27-01-2024,15:00,30.8,30.9,30.4,54,20.4,9.7,ENE,4.83,25.7,E,30.8,33.4,33.4,40.6,29.873,0,0,642,27.61,761,5.6,0.42,5.6,0,0.26,32.7,47,19.9,35.4,8.45,0.0703,0.02,703,1,100,30
27-01-2024 15:30,27-01-2024,15:30,30.8,30.8,30.7,53,20.1,11.3,E,5.63,24.1,ESE,30.8,33.1,33.1,40.8,29.869,0,0,596,25.63,652,5.6,0.42,5.6,0,0.259,32.9,46,19.8,35.6,8.32,0.0703,0,702,1,100,30
27-01-2024 16:00,27-01-2024,16:00,30.9,30.9,30.7,52,19.9,11.3,ENE,5.63,24.1,E,30.9,33.1,33.1,40.6,29.868,0,0,489,21.03,559,5.6,0.42,5.6,0,0.262,33.1,46,19.9,35.9,8.32,0.0702,0.018,702,1,100,30
27-01-2024 16:30,27-01-2024,16:30,30.5,30.9,30.5,50,18.9,11.3,E,5.63,25.7,ENE,30.5,32.2,32.2,38.9,29.866,0,0,372,16,420,5.6,0.42,5.6,0,0.253,32.9,45,19.4,35.3,8.15,0.0703,0,703,1,100,30
27-01-2024 17:00,27-01-2024,17:00,30.1,30.6,30.1,53,19.4,11.3,E,5.63,25.7,ENE,30.1,31.8,31.8,36.9,29.873,0,0,253,10.88,315,5.6,0.42,5.6,0,0.244,32.7,44,18.8,34.6,8.03,0.0704,0.012,702,1,100,30
27-01-2024 17:30,27-01-2024,17:30,29.6,30.1,29.6,53,19,9.7,E,4.83,25.7,ENE,29.6,31.1,31.1,31.6,29.88,0,0,146,6.28,195,5.6,0.42,5.6,0,0.235,32.5,44,18.7,34.3,8.04,0.0705,0,703,1,100,30
27-01-2024 18:00,27-01-2024,18:00,28.9,29.6,28.9,52,18.1,9.7,E,4.83,29,E,28.9,30.1,30.1,29.4,29.89,0,0,53,2.28,88,2.5,0.19,5.6,0,0.221,32.3,44,18.5,33.9,8.05,0.0706,0.006,702,1,100,30
27-01-2024 18:30,27-01-2024,18:30,27.9,28.9,27.9,57,18.6,6.4,ENE,3.22,17.7,ENE,27.9,29,29,27.8,29.894,0,0,7,0.3,23,0,0,0,0,0.2,32.1,44,18.3,33.7,8.05,0.0707,0,703,1,100,30
27-01-2024 19:00,27-01-2024,19:00,27.1,27.9,27.1,62,19.1,6.4,E,3.22,16.1,E,27.1,28.1,28.1,26.9,29.906,0,0,0,0,0,0,0,0,0,0.182,31.9,44,18.2,33.4,8.06,0.0707,0.002,702,1,100,30
27-01-2024 19:30,27-01-2024,19:30,26.3,27.1,26.3,65,19.2,6.4,E,3.22,14.5,E,26.3,27.3,27.3,26.1,29.923,0,0,0,0,0,0,0,0,0,0.166,31.8,44,18.1,33.3,8.06,0.0708,0,703,1,100,30
27-01-2024 20:00,27-01-2024,20:00,25.7,26.3,25.6,70,19.8,6.4,ENE,3.22,12.9,E,25.7,26.8,26.8,25.6,29.94,0,0,0,0,0,0,0,0,0,0.153,31.8,45,18.4,33.4,8.17,0.0708,0.002,702,1,100,30
27-01-2024 20:30,27-01-2024,20:30,25.1,25.7,25.1,74,20.1,6.4,ENE,3.22,12.9,ENE,25.1,26.4,26.4,25.3,29.951,0,0,0,0,0,0,0,0,0,0.141,31.7,46,18.7,33.6,8.37,0.0709,0,703,1,100,30
27-01-2024 21:00,27-01-2024,21:00,24.8,25.1,24.8,77,20.5,6.4,E,3.22,12.9,ESE,24.8,26.3,26.3,25.1,29.963,0,0,0,0,0,0,0,0,0,0.134,31.7,47,19,33.7,8.47,0.0709,0.002,702,1,100,30
27-01-2024 21:30,27-01-2024,21:30,24.4,24.8,24.4,79,20.6,4.8,E,2.41,9.7,E,24.4,26,26,24.8,29.971,0,0,0,0,0,0,0,0,0,0.127,31.7,47,19,33.7,8.47,0.0709,0,702,1,100,30
27-01-2024 22:00,27-01-2024,22:00,24.1,24.4,24.1,81,20.6,3.2,E,1.61,9.7,E,24.1,25.6,25.6,24.4,29.974,0,0,0,0,0,0,0,0,0,0.119,31.6,48,19.3,33.8,8.67,0.0709,0.001,703,1,100,30
27-01-2024 22:30,27-01-2024,22:30,23.8,24.1,23.8,82,20.6,3.2,E,1.61,6.4,E,23.8,25.3,25.3,24.1,29.977,0,0,0,0,0,0,0,0,0,0.115,31.6,48,19.3,33.8,8.67,0.0709,0,702,1,100,30
27-01-2024 23:00,27-01-2024,23:00,23.7,23.8,23.7,84,20.8,3.2,E,1.61,9.7,E,23.7,25.1,25.1,23.9,29.978,0,0,0,0,0,0,0,0,0,0.111,31.6,49,19.6,33.9,8.85,0.0709,0.001,703,1,100,30
27-01-2024 23:30,27-01-2024,23:30,23.7,23.7,23.7,85,21,3.2,E,1.61,9.7,E,23.7,25.3,25.3,24.1,29.976,0,0,0,0,0,0,0,0,0,0.112,31.6,50,19.9,34,9.05,0.0708,0,702,1,100,30
28-01-2024 00:00,28-01-2024,00:00,23.6,23.8,23.6,85,20.9,3.2,E,1.61,11.3,E,23.6,24.9,24.9,23.8,29.971,0,0,0,0,0,0,0,0,0,0.109,31.6,50,19.9,34,9.05,0.0708,0.001,703,1,100,30
28-01-2024 00:30,28-01-2024,00:30,23.4,23.6,23.4,86,21,3.2,E,1.61,11.3,E,23.4,24.8,24.8,23.6,29.963,0,0,0,0,0,0,0,0,0,0.106,31.5,51,20.1,34.1,9.18,0.0708,0,701,1,100,30
28-01-2024 01:00,28-01-2024,01:00,23.3,23.4,23.3,86,20.8,3.2,E,1.61,9.7,E,23.3,24.5,24.5,23.3,29.954,0,0,0,0,0,0,0,0,0,0.103,31.4,51,20.1,33.9,9.18,0.0708,0.001,703,1,100,30
28-01-2024 01:30,28-01-2024,01:30,23.1,23.3,23.1,86,20.6,3.2,E,1.61,9.7,E,23.1,24.3,24.3,23.2,29.94,0,0,0,0,0,0,0,0,0,0.1,31.4,51,20.1,33.9,9.18,0.0708,0,702,1,100,30
28-01-2024 02:00,28-01-2024,02:00,22.8,23.1,22.8,86,20.4,3.2,E,1.61,8,E,22.8,24.1,24.1,22.9,29.931,0,0,0,0,0,0,0,0,0,0.094,31.3,52,20.3,33.9,9.35,0.0707,0.001,703,1,100,30
28-01-2024 02:30,28-01-2024,02:30,22.6,22.8,22.6,86,20.1,4.8,ENE,2.41,9.7,E,22.6,23.8,23.8,22.6,29.923,0,0,0,0,0,0,0,0,0,0.089,31.3,52,20.3,33.9,9.35,0.0707,0,702,1,100,30
28-01-2024 03:00,28-01-2024,03:00,22.4,22.6,22.4,86,19.9,4.8,NE,2.41,9.7,ENE,22.4,23.5,23.5,22.3,29.915,0,0,0,0,0,0,0,0,0,0.084,31.3,52,20.2,33.8,9.35,0.0707,0.001,703,1,100,30
28-01-2024 03:30,28-01-2024,03:30,22.3,22.4,22.3,86,19.8,3.2,NE,1.61,9.7,NE,22.3,23.3,23.3,22.1,29.911,0,0,0,0,0,0,0,0,0,0.082,31.2,52,20.1,33.5,9.35,0.0707,0,702,1,100,30
28-01-2024 04:00,28-01-2024,04:00,22.3,22.3,22.2,86,19.8,3.2,NE,1.61,8,NE,22.3,23.3,23.3,22.1,29.907,0,0,0,0,0,0,0,0,0,0.082,31.2,52,20.1,33.5,9.35,0.0707,0.001,702,1,100,30
28-01-2024 04:30,28-01-2024,04:30,22.3,22.4,22.3,86,19.9,3.2,NE,1.61,9.7,NE,22.3,23.4,23.4,22.2,29.91,0,0,0,0,0,0,0,0,0,0.083,31.1,53,20.4,33.5,9.49,0.0707,0,703,1,100,30
28-01-2024 05:00,28-01-2024,05:00,22.3,22.3,22.3,86,19.8,3.2,NE,1.61,8,NE,22.3,23.3,23.3,22.1,29.913,0,0,0,0,0,0,0,0,0,0.082,31,53,20.3,33.4,9.49,0.0708,0.001,703,1,100,30
28-01-2024 05:30,28-01-2024,05:30,22.2,22.3,22.2,86,19.8,3.2,NE,1.61,8,NE,22.2,23.3,23.3,22.1,29.924,0,0,0,0,0,0,0,0,0,0.081,30.9,53,20.2,33.3,9.5,0.0708,0,702,1,100,30
28-01-2024 06:00,28-01-2024,06:00,22.3,22.3,22.2,86,19.8,4.8,NE,2.41,11.3,NE,22.3,23.3,23.3,22.1,29.931,0,0,0,0,0,0,0,0,0,0.082,30.9,53,20.2,33.3,9.5,0.0708,0.001,702,1,100,30
28-01-2024 06:30,28-01-2024,06:30,22.3,22.3,22.2,86,19.8,3.2,NE,1.61,9.7,NE,22.3,23.3,23.3,22.1,29.945,0,0,0,0,0,0,0,0,0,0.082,30.9,53,20.2,33.3,9.5,0.0709,0,703,1,100,30
28-01-2024 07:00,28-01-2024,07:00,22.2,22.3,22.2,86,19.7,4.8,NNE,2.41,11.3,NE,22.2,23.2,23.2,22.2,29.957,0,0,11,0.47,30,0,0,0,0,0.08,30.8,53,20.1,33.1,9.5,0.0709,0.001,702,1,100,30
28-01-2024 07:30,28-01-2024,07:30,22.5,22.5,22.2,86,20,4.8,NNE,2.41,12.9,NE,22.5,23.6,23.6,24.6,29.969,0,0,62,2.67,104,2.7,0.2,5.7,0,0.087,30.8,54,20.4,33.3,9.7,0.0709,0,703,1,100,30
28-01-2024 08:00,28-01-2024,08:00,23.3,23.3,22.5,86,20.9,4.8,NNE,2.41,14.5,NNE,23.3,24.6,24.6,27.5,29.98,0,0,162,6.97,218,5.7,0.43,5.7,0,0.104,30.8,54,20.4,33.4,9.7,0.071,0.003,702,1,100,30
28-01-2024 08:30,28-01-2024,08:30,24.5,24.5,23.3,86,22,6.4,NNE,3.22,14.5,NNE,24.5,26.3,26.3,30.9,29.995,0,0,281,12.08,334,5.7,0.43,5.7,0,0.128,30.9,54,20.6,33.6,9.7,0.071,0,703,1,100,30
28-01-2024 09:00,28-01-2024,09:00,25.8,25.8,24.5,83,22.7,6.4,NNE,3.22,16.1,NNE,25.8,28,28,33.7,30.004,0,0,405,17.42,466,5.7,0.43,5.7,0,0.155,31.1,54,20.7,33.7,9.69,0.0709,0.009,702,1,100,30
28-01-2024 09:30,28-01-2024,09:30,26.8,26.8,25.8,79,22.9,6.4,NE,3.22,19.3,ENE,26.8,29.4,29.4,35.7,30.005,0,0,523,22.49,619,5.7,0.43,5.7,0,0.177,31.2,54,20.8,34,9.69,0.0709,0,703,1,100,30
28-01-2024 10:00,28-01-2024,10:00,27.6,27.6,26.8,75,22.8,11.3,ENE,5.63,30.6,NE,27.6,30.5,30.5,36.9,30.005,0,0,639,27.48,691,5.6,0.42,5.6,0,0.193,31.3,54,20.9,34.2,9.68,0.0709,0.015,702,1,100,30
28-01-2024 10:30,28-01-2024,10:30,28.1,28.1,27.6,69,21.8,11.3,ENE,5.63,29,E,28.1,30.6,30.6,37,29.999,0,0,708,30.45,765,5.6,0.42,5.6,0,0.203,31.3,53,20.6,34.1,9.48,0.0709,0,702,1,100,30
28-01-2024 11:00,28-01-2024,11:00,28.7,28.7,28.1,65,21.5,12.9,ENE,6.44,32.2,NNE,28.6,31.4,31.2,37,29.992,0,0,785,33.76,835,5.6,0.42,5.6,0,0.216,31.4,52,20.3,34,9.35,0.0709,0.021,703,1,100,30
28-01-2024 11:30,28-01-2024,11:30,28.7,29.3,28.7,63,21,9.7,ENE,4.83,25.7,NE,28.7,31.1,31.1,37.7,29.981,0,0,717,30.84,891,5.6,0.42,5.6,0,0.216,31.5,52,20.5,34.3,9.35,0.0708,0,702,1,100,30
28-01-2024 12:00,28-01-2024,12:00,29.7,29.8,28.7,61,21.3,9.7,ENE,4.83,24.1,E,29.7,32.6,32.6,39.2,29.965,0,0,901,38.75,1030,5.6,0.42,5.6,0,0.236,31.6,51,20.2,34.3,9.17,0.0708,0.022,703,1,100,30
28-01-2024 12:30,28-01-2024,12:30,29.9,30.1,29.4,61,21.6,12.9,E,6.44,35.4,ESE,29.8,33.2,33.1,39.6,29.946,0,0,937,40.3,1027,5.6,0.42,5.6,0,0.242,31.7,51,20.3,34.6,9.17,0.0707,0,702,1,100,30
28-01-2024 13:00,28-01-2024,13:00,30.4,30.4,29.8,57,20.9,11.3,ENE,5.63,25.7,ESE,30.4,33.3,33.3,39.4,29.928,0,0,836,35.95,1067,5.6,0.42,5.6,0,0.251,31.9,50,20.2,34.6,9.05,0.0706,0.025,703,1,100,30
28-01-2024 13:30,28-01-2024,13:30,31,31,29.9,56,21.2,11.3,E,5.63,29,E,31,34,34,40.1,29.905,0,0,774,33.29,979,5.6,0.42,5.6,0,0.264,32,49,19.9,34.6,8.85,0.0706,0,702,1,100,30
28-01-2024 14:00,28-01-2024,14:00,31.1,31.2,30.8,55,21,9.7,ENE,4.83,20.9,ENE,31.1,33.9,33.9,41.6,29.883,0,0,867,37.29,949,5.6,0.42,5.6,0,0.265,32.2,49,20.1,34.8,8.85,0.0704,0.024,703,1,100,30
28-01-2024 14:30,28-01-2024,14:30,30.9,31.2,30.8,54,20.6,11.3,ENE,5.63,25.7,E,30.9,33.6,33.6,41.4,29.87,0,0,812,34.92,877,5.6,0.42,5.6,0,0.263,32.5,48,20.1,35.2,8.64,0.0703,0,702,1,100,30
28-01-2024 15:00,28-01-2024,15:00,31.2,31.3,30.9,53,20.5,9.7,E,4.83,30.6,ESE,31.2,33.8,33.8,42.1,29.857,0,0,729,31.35,789,5.6,0.42,5.6,0,0.269,32.9,47,20.1,35.8,8.45,0.0702,0.023,703,1,100,30
28-01-2024 15:30,28-01-2024,15:30,30.9,31.3,30.9,53,20.2,11.3,E,5.63,29,ENE,30.9,33.3,33.3,41.2,29.852,0,0,611,26.28,691,5.6,0.42,5.6,0,0.262,33.2,46,20,36,8.32,0.0702,0,702,1,100,30
